dataset,image_id,method,candidate_id,prompt_mode,detection_score,stability_score,boundary_score,composite_confidence,candidate_iou
deepcrack,deepcrack_0002,text,10,text,0.455078125,0.25,0.4100200831890106,0.37203627079725266,0.0
deepcrack,deepcrack_0002,text,11,text,0.453369140625,0.25,0.3489100933074951,0.3560751795768738,0.01710715017414464
deepcrack,deepcrack_0002,text,12,text,0.439697265625,0.25,0.42990630865097046,0.37085548341274266,0.007547169811320755
deepcrack,deepcrack_0002,text,13,text,0.43017578125,0.25,0.7322514057159424,0.4426331639289856,0.34960552268244577
deepcrack,deepcrack_0002,text,14,text,0.405517578125,0.25,0.3176531493663788,0.32912031859159474,0.02092325014073935
deepcrack,deepcrack_0002,text,15,text,0.380859375,0.25,0.34581637382507324,0.32629784345626833,0.021641206423815118
deepcrack,deepcrack_0002,text,16,text,0.294189453125,0.25,0.5978363156318665,0.35463486015796664,0.0
deepcrack,deepcrack_0002,text,17,text,0.2939453125,0.25,0.3395712077617645,0.28997092694044113,0.0043718122202560635
deepcrack,deepcrack_0002,text,18,text,0.287109375,0.25,0.2864082455635071,0.27394581139087676,0.0
deepcrack,deepcrack_0002,text,19,text,0.2783203125,0.25,0.6521531343460083,0.3618664085865021,0.0021763913358897294
deepcrack,deepcrack_0002,text,20,text,0.2685546875,0.25,0.8152939677238464,0.39874536693096163,0.3308473171742283
deepcrack,deepcrack_0002,box,0,box,0.994140625,0.1433435693733689,0.4029596149921417,0.5485664030287145,0.0012410818435829964
deepcrack,deepcrack_0002,point,0,point,0.7342111468315125,0.920707556292337,0.687586784362793,0.7878287995256212,0.7549096622152396
deepcrack,deepcrack_0002,point,2,point,0.421237051486969,0.7447304974427942,0.6579138040542603,0.5936289457133306,0.03516303792292753
deepcrack,deepcrack_0002,point,3,point,0.555987536907196,0.615889774222309,0.741004228591919,0.6232074928886663,0.25215752405515324
deepcrack,deepcrack_0002,point,4,point,0.4765807092189789,0.847208470737567,0.4567663371562958,0.6013468327348139,0.005483903727023459
deepcrack,deepcrack_0002,point,5,point,0.4430266320705414,0.7823942804185293,0.4914710819721222,0.5739164214677324,0.005077194073153041
deepcrack,deepcrack_0002,point,6,point,0.4595543146133423,0.5255047679352004,0.755950391292572,0.5567359924458001,0.19919028340080971
deepcrack,deepcrack_0002,point,7,point,0.5315715670585632,0.8382781927229759,0.4732761085033417,0.6243450214023023,0.005639868744872847
deepcrack,deepcrack_0002,point,8,point,0.6066842675209045,0.7488464094621234,0.41627514362335205,0.6088387362259431,0.005678884873515746
deepcrack,deepcrack_0002,point,9,point,0.5446292757987976,0.9796775378266037,0.3990006148815155,0.6604890022792091,0.022009374363154678
deepcrack,deepcrack_0002,point,10,point,0.28147265315055847,0.30245617801076696,0.6299390196800232,0.3759334784839976,0.06821435876457353
deepcrack,deepcrack_0002,point,11,point,0.2805635929107666,0.48399720475192176,0.6388310790061951,0.44133222857902804,0.0021001785151737898
deepcrack,deepcrack_0003,text,0,text,0.8134765625,0.25,0.8681178092956543,0.6299200773239136,0.1375096333810415
deepcrack,deepcrack_0003,text,1,text,0.75390625,0.25,0.7942567467689514,0.5876266866922378,0.06740343582448846
deepcrack,deepcrack_0003,text,2,text,0.693359375,0.25,0.5108925104141235,0.4925668776035309,0.04352487135506004
deepcrack,deepcrack_0003,text,3,text,0.6748046875,0.25,0.8564350605010986,0.5715306401252747,0.08157752566180443
deepcrack,deepcrack_0003,text,4,text,0.66552734375,0.25,0.8006592392921448,0.5538757473230362,0.03182672118466129
deepcrack,deepcrack_0003,text,5,text,0.64111328125,0.25,0.5204302668571472,0.47405287921428685,0.0319634703196347
deepcrack,deepcrack_0003,text,6,text,0.62451171875,0.25,0.8377069234848022,0.5467314183712005,0.10051125856630044
deepcrack,deepcrack_0003,text,7,text,0.57177734375,0.25,0.8072462677955627,0.5180225044488906,0.10194018651516776
deepcrack,deepcrack_0003,text,8,text,0.56982421875,0.25,0.696553647518158,0.4895680993795395,0.06852203246890154
deepcrack,deepcrack_0003,text,9,text,0.56298828125,0.25,0.8396415114402771,0.5226056903600693,0.04014558288298224
deepcrack,deepcrack_0003,text,10,text,0.5107421875,0.25,0.8736013770103455,0.5101972192525863,0.049158399286590125
deepcrack,deepcrack_0003,text,11,text,0.509765625,0.25,0.7476105093955994,0.4783088773488998,0.12094155844155845
deepcrack,deepcrack_0003,text,12,text,0.5087890625,0.25,0.6384885907173157,0.4506377726793289,0.015721877767936227
deepcrack,deepcrack_0003,text,13,text,0.49658203125,0.25,0.8392553329467773,0.49594664573669434,0.11207618250313939
deepcrack,deepcrack_0003,text,14,text,0.490966796875,0.25,0.593971848487854,0.43237968087196355,0.012840380783706
deepcrack,deepcrack_0003,text,15,text,0.474609375,0.25,0.7653492093086243,0.46868105232715607,0.14082901554404145
deepcrack,deepcrack_0003,text,16,text,0.463623046875,0.25,0.8049761652946472,0.4741932600736618,0.049229074889867844
deepcrack,deepcrack_0003,text,17,text,0.452880859375,0.25,0.4026884436607361,0.36932445466518404,0.008488410055501142
deepcrack,deepcrack_0003,text,18,text,0.452392578125,0.25,0.6928093433380127,0.44165936708450315,0.04158730158730159
deepcrack,deepcrack_0003,text,19,text,0.452392578125,0.25,0.323515921831131,0.3493360117077827,0.007456957999780678
deepcrack,deepcrack_0003,text,20,text,0.429443359375,0.25,0.5676752328872681,0.401196151971817,0.03980724910957469
deepcrack,deepcrack_0003,text,21,text,0.4267578125,0.25,0.8088629245758057,0.4604188561439514,0.08986737400530503
deepcrack,deepcrack_0003,text,22,text,0.411376953125,0.25,0.49523624777793884,0.37585984319448473,0.021595744680851063
deepcrack,deepcrack_0003,text,23,text,0.390625,0.25,0.7387173175811768,0.4284293293952942,0.02733560215171808
deepcrack,deepcrack_0003,text,24,text,0.380126953125,0.25,0.7159683108329773,0.41854285895824433,0.03806830541657603
deepcrack,deepcrack_0003,text,25,text,0.377197265625,0.25,0.43179574608802795,0.346327842772007,0.011382799325463743
deepcrack,deepcrack_0003,text,26,text,0.369384765625,0.25,0.3850538432598114,0.33151736706495283,0.005296724678413144
deepcrack,deepcrack_0003,text,27,text,0.365234375,0.25,0.4365125596523285,0.3427218899130821,0.009730538922155689
deepcrack,deepcrack_0003,text,28,text,0.36328125,0.25,0.7582985162734985,0.4223871290683746,0.07907555187066018
deepcrack,deepcrack_0003,text,29,text,0.35498046875,0.25,0.4816634953022003,0.3499080613255501,0.006331877729257642
deepcrack,deepcrack_0003,text,30,text,0.333984375,0.25,0.882810115814209,0.4417962789535522,0.041426032874278096
deepcrack,deepcrack_0003,text,31,text,0.28076171875,0.25,0.3310195207595825,0.28255956768989565,0.010611735330836454
deepcrack,deepcrack_0003,text,32,text,0.279296875,0.25,0.47643938660621643,0.3183285966515541,0.007112375533428165
deepcrack,deepcrack_0003,text,33,text,0.275634765625,0.25,0.5751712322235107,0.3415467143058777,0.0053404539385847796
deepcrack,deepcrack_0003,text,34,text,0.27392578125,0.25,0.5537816882133484,0.3355157345533371,0.005320917858330562
deepcrack,deepcrack_0003,text,35,text,0.271240234375,0.25,0.6707185506820679,0.36367573142051696,0.076158940397351
deepcrack,deepcrack_0003,text,36,text,0.2666015625,0.25,0.9457291960716248,0.4305729240179062,0.00011279043537108053
deepcrack,deepcrack_0003,text,37,text,0.2509765625,0.25,1.0,0.437890625,0.043444006752954414
deepcrack,deepcrack_0003,box,0,box,0.99462890625,0.03451614774081474,0.44964399933815,0.5223432140438227,0.034982511331415445
deepcrack,deepcrack_0003,point,0,point,0.5303451418876648,0.5150552883375303,0.6014429926872253,0.5427681558450079,0.02931129476584022
deepcrack,deepcrack_0003,point,1,point,0.5531304478645325,0.5417687489556112,0.6326082944869995,0.5690233149020267,0.04586457993696337
deepcrack,deepcrack_0003,point,2,point,0.2598320245742798,0.1837837837837838,0.40954992175102234,0.27064461459179184,0.006536671836915578
deepcrack,deepcrack_0003,point,3,point,0.3677782416343689,0.3561672110324805,0.7767288684844971,0.46595203763624,0.011023451853452933
deepcrack,deepcrack_0003,point,4,point,0.686768651008606,0.9134982761519919,0.6445150375366211,0.7555606164407949,0.05625742360436238
deepcrack,deepcrack_0003,point,5,point,0.7029387354850769,0.75667139979341,0.6447197794914246,0.7071904289945804,0.042190403322767515
deepcrack,deepcrack_0003,point,6,point,0.4926784932613373,0.7071325264980584,0.7109071612358093,0.6222945718878077,0.004515643479195785
deepcrack,deepcrack_0003,point,7,point,0.5332677364349365,0.7088336530026613,0.8015370965003967,0.6617831472500053,0.01290820829655781
deepcrack,deepcrack_0003,point,8,point,0.7722316980361938,0.9998664115155051,0.5006608366966248,0.7840111324190605,0.0418469517612313
deepcrack,deepcrack_0003,point,9,point,0.32720619440078735,0.432693885914325,0.6631088852882385,0.4481025591523883,0.029574468085106383
deepcrack,deepcrack_0003,point,12,point,0.6319413781166077,0.9459525897729375,0.6021044254302979,0.7343860640247456,0.016943558147210915
deepcrack,deepcrack_0003,point,14,point,0.4950083792209625,0.9999462387480955,0.6452175974845886,0.7092889346213656,0.04195472056572906
deepcrack,deepcrack_0003,point,15,point,0.465541809797287,0.7719289805787344,0.8192163705825806,0.661195959767117,0.108889605503601
deepcrack,deepcrack_0003,point,16,point,0.5096552968025208,0.8162966617084508,0.7702568173408508,0.6821301546541788,0.06986946287181682
deepcrack,deepcrack_0003,point,17,point,0.6279667019844055,0.8746676668819149,0.4052555561065674,0.6586342532290743,0.0077957762228825205
deepcrack,deepcrack_0003,point,18,point,0.6502495408058167,0.781919047830763,0.3214055895805359,0.6141228804582277,0.004886423666138405
deepcrack,deepcrack_0003,point,19,point,0.3127797245979309,0.46016987362114037,0.3463161289691925,0.3727503778488696,0.005200520052005201
deepcrack,deepcrack_0003,point,20,point,0.301741361618042,0.3109572045866303,0.4283345937728882,0.33661521469575945,0.006496236004432726
deepcrack,deepcrack_0003,point,21,point,0.32487237453460693,0.8994515000560277,0.5635599493980408,0.5856469621829626,0.022899114279542016
deepcrack,deepcrack_0003,point,22,point,0.269284188747406,0.21654656447427398,0.5356325507164001,0.3174131107440583,0.025295285878540817
deepcrack,deepcrack_0003,point,23,point,0.665928304195404,0.9517311688440557,0.8676456809043884,0.8163886509996783,0.1132014271813169
deepcrack,deepcrack_0003,point,24,point,0.5637516379356384,0.7000753069132621,0.7923500537872314,0.668614526040705,0.07259100642398288
deepcrack,deepcrack_0003,point,25,point,0.2724328637123108,0.5802851908665912,0.7359183430671692,0.4960525480550235,0.04715866365882479
deepcrack,deepcrack_0003,point,26,point,0.4494408369064331,0.9527207555368189,0.5323236584663391,0.6463095138170447,0.005877349006264017
deepcrack,deepcrack_0003,point,28,point,0.7459412813186646,0.9673568777394564,0.8772981762886047,0.8562759638084267,0.09899585243396639
deepcrack,deepcrack_0003,point,30,point,0.5244964957237244,0.9556311660876556,0.430448055267334,0.6518815202370027,0.007614742698191933
deepcrack,deepcrack_0003,point,32,point,0.6299527883529663,0.7638790843295717,0.6716872453689575,0.687260606198776,0.004020998547972747
deepcrack,deepcrack_0003,point,34,point,0.5059767365455627,0.8935890463397893,0.5014342069625854,0.6405054125777977,0.001778436457947388
deepcrack,deepcrack_0003,point,36,point,0.4519921541213989,0.9086987784200385,0.8390929698944092,0.7086146765691753,0.047475832438238455
deepcrack,deepcrack_0003,point,38,point,0.777760922908783,0.9541369654063931,0.8860977292060852,0.8665767393572721,0.0679902395740905
deepcrack,deepcrack_0003,point,39,point,0.43304333090782166,0.859755140923611,0.8522842526435852,0.6872026948472888,0.04479258605472198
deepcrack,deepcrack_0003,point,40,point,0.6008462309837341,0.9614567970377896,0.8984197378158569,0.8014533058106843,0.09226932668329177
deepcrack,deepcrack_0003,point,41,point,0.8081504106521606,0.9737702054937051,0.8766143918037415,0.8832333341345964,0.1474980922271885
deepcrack,deepcrack_0003,point,42,point,0.5569940209388733,0.9809661612595028,0.8717126846313477,0.7840639359742122,0.09792985090636061
deepcrack,deepcrack_0003,point,43,point,0.7872196435928345,0.9495646825955015,0.8193640112876892,0.8520764991674816,0.0323721135786101
deepcrack,deepcrack_0004,text,0,text,0.681640625,0.25,0.8880221247673035,0.5821617811918258,0.3995147016842706
deepcrack,deepcrack_0004,text,1,text,0.60986328125,0.25,0.8416798114776611,0.5418652653694153,0.09301283965362794
deepcrack,deepcrack_0004,text,2,text,0.5810546875,0.25,0.6796125173568726,0.48982500433921816,0.22442824830359387
deepcrack,deepcrack_0004,text,3,text,0.564453125,0.25,0.800159752368927,0.5133211880922317,0.36033557970017877
deepcrack,deepcrack_0004,text,4,text,0.53076171875,0.25,0.6729215383529663,0.4680350720882416,0.08940444192955156
deepcrack,deepcrack_0004,text,5,text,0.5224609375,0.25,0.6667658090591431,0.4631758272647858,0.1257723465604833
deepcrack,deepcrack_0004,text,6,text,0.515625,0.25,0.8303346037864685,0.5013336509466171,0.6494090441932169
deepcrack,deepcrack_0004,text,7,text,0.40771484375,0.25,0.6625391840934753,0.41622073352336886,0.10862750442960338
deepcrack,deepcrack_0004,text,8,text,0.385498046875,0.25,0.8148317933082581,0.4454071670770645,0.11192930780559647
deepcrack,deepcrack_0004,text,9,text,0.37255859375,0.25,0.7325330376625061,0.4196566969156265,0.3315815204106575
deepcrack,deepcrack_0004,text,10,text,0.370361328125,0.25,0.7114076018333435,0.4134964317083359,0.18535867237687367
deepcrack,deepcrack_0004,text,11,text,0.347900390625,0.25,0.8936658501625061,0.45007661879062655,0.2813953488372093
deepcrack,deepcrack_0004,text,12,text,0.3408203125,0.25,0.5255441665649414,0.35521416664123534,0.0
deepcrack,deepcrack_0004,text,13,text,0.292724609375,0.25,0.7347984313964844,0.3882894515991211,0.08792803250145095
deepcrack,deepcrack_0004,box,0,box,0.96826171875,0.648129489103068,0.8319785594940186,0.8221446485595785,0.6518928901200369
deepcrack,deepcrack_0004,box,1,box,0.29638671875,0.5012821460677483,0.7225033640861511,0.4746292796452497,0.17584833081467235
deepcrack,deepcrack_0004,box,2,box,0.265380859375,0.2940897931129129,0.43640780448913574,0.31818572246180343,9.237235295476064e-05
deepcrack,deepcrack_0004,box,3,box,0.2646484375,0.4486536343370585,0.6902488470077515,0.43545035876990834,0.22173407416978938
deepcrack,deepcrack_0004,box,4,box,0.260498046875,0.7819054660654639,0.8361040949821472,0.5868921556184491,0.09032642718736027
deepcrack,deepcrack_0004,point,0,point,0.8262346982955933,0.950885450865641,0.8212466239929199,0.8686154431194416,0.41491370010787487
deepcrack,deepcrack_0004,point,1,point,0.2924763858318329,0.1996388905890278,0.41815128922462463,0.29140198834504905,0.0013617531995430048
deepcrack,deepcrack_0005,text,0,text,0.80322265625,0.3149527067820487,0.7056542038917542,0.6079360608466555,0.2748318163830629
deepcrack,deepcrack_0005,text,1,text,0.734375,0.2687713310580205,0.5990405082702637,0.5375800929378731,0.07270486752926679
deepcrack,deepcrack_0005,text,2,text,0.6845703125,0.3140444810543657,0.5937194228172302,0.5321735490733356,0.17990610328638498
deepcrack,deepcrack_0005,text,3,text,0.64013671875,0.2743684210526316,0.6083512902259827,0.5041714574249168,0.11120263591433278
deepcrack,deepcrack_0005,text,4,text,0.56640625,0.36650821944939593,0.6813173294067383,0.5251697091589731,0.46118281641302256
deepcrack,deepcrack_0005,text,5,text,0.5634765625,0.2917434951854128,0.6042128801345825,0.47855406834854014,0.17345309381237525
deepcrack,deepcrack_0005,text,6,text,0.54931640625,0.30580543933054394,0.6163057088851929,0.4808348934869886,0.2196601941747573
deepcrack,deepcrack_0005,text,7,text,0.491943359375,0.4664676616915423,0.6504806280136108,0.5226611823454426,0.6832188765627751
deepcrack,deepcrack_0005,text,8,text,0.4345703125,0.3814483161378236,0.6192668676376343,0.46215175255764684,0.4216589861751152
deepcrack,deepcrack_0005,text,9,text,0.40478515625,0.3331270234241097,0.6020274758338928,0.4290153896569116,0.2667607621736062
deepcrack,deepcrack_0005,text,10,text,0.39599609375,0.3674835255354201,0.6154555678367615,0.4408815633965874,0.3577522255192878
deepcrack,deepcrack_0005,text,11,text,0.322509765625,0.31657413119473576,0.6040401458740234,0.39081488863666336,0.23992960500586624
deepcrack,deepcrack_0005,text,12,text,0.320556640625,0.28584135621598994,0.702055037021637,0.4037808901810057,0.16340407995054607
deepcrack,deepcrack_0005,text,13,text,0.270751953125,0.2821091065292096,0.6471709609031677,0.3688317087610153,0.1322365680966264
deepcrack,deepcrack_0005,box,0,box,0.9912109375,0.6980787925494598,0.6402708292007446,0.8008796596924971,0.6167675329298683
deepcrack,deepcrack_0005,point,0,point,0.5549982190132141,0.5545764322205246,0.5906535387039185,0.5637644235584488,0.016952789699570814
deepcrack,deepcrack_0006,text,0,text,0.78173828125,0.2961938841899805,0.5995181798934937,0.5662427169398666,0.17422334172963896
deepcrack,deepcrack_0006,text,1,text,0.7197265625,0.2755036433776254,0.7006748914718628,0.5594856230501346,0.13568813267284083
deepcrack,deepcrack_0006,text,2,text,0.63720703125,0.3893770747900801,0.6245446801185608,0.5473009587061682,0.44612914734213344
deepcrack,deepcrack_0006,text,3,text,0.61865234375,0.3098486463440631,0.6295809149742126,0.5133031924639753,0.2214916786521471
deepcrack,deepcrack_0006,text,4,text,0.59912109375,0.4553174282248281,0.6403735876083374,0.5591029342807742,0.6445924059744467
deepcrack,deepcrack_0006,text,5,text,0.463623046875,0.35086424957841483,0.6300530433654785,0.4657649669438148,0.36106655974338414
deepcrack,deepcrack_0006,text,6,text,0.407470703125,0.2795100222717149,0.5859890580177307,0.4073140535495329,0.13783962889330684
deepcrack,deepcrack_0006,text,7,text,0.380126953125,0.340885362288578,0.5990087985992432,0.4211128577008131,0.2999609679937549
deepcrack,deepcrack_0006,text,8,text,0.37158203125,0.29465020576131684,0.6482759714126587,0.41382937736962555,0.22984886649874056
deepcrack,deepcrack_0006,text,9,text,0.297607421875,0.38966423948220064,0.6344135403633118,0.4140288376595982,0.46130896886071227
deepcrack,deepcrack_0006,box,0,box,0.9912109375,0.47608866714762355,0.5933316946029663,0.7114483321524098,0.40094966761633427
deepcrack,deepcrack_0006,point,0,point,0.5456446409225464,0.7194687932891662,0.62345951795578,0.6259368135091717,0.42582368655387354
deepcrack,deepcrack_0007,text,0,text,0.92041015625,0.25,0.6052663326263428,0.6069806456565857,0.7054263565891473
deepcrack,deepcrack_0007,box,0,box,0.97265625,0.9593034697981061,0.6118443012237549,0.8777797897352759,0.7179056888739721
deepcrack,deepcrack_0007,point,0,point,0.7393545508384705,0.7917900028761473,0.6252772212028503,0.7291876266427524,0.7487852283770651
deepcrack,deepcrack_0007,point,1,point,0.7524089813232422,0.9638478110434303,0.6241797208786011,0.7943552566141477,0.7572721396250808
deepcrack,deepcrack_0008,text,0,text,0.94921875,0.25,0.632266640663147,0.6252541601657867,0.7312177121771217
deepcrack,deepcrack_0008,box,0,box,0.98046875,0.9287812375860746,0.6330126523971558,0.875514096254415,0.7394242068155111
deepcrack,deepcrack_0008,point,0,point,0.8203928470611572,0.9670173313833873,0.647777259349823,0.8285575196461041,0.8105941302791696
deepcrack,deepcrack_0008,point,1,point,0.7143659591674805,0.9900665879305734,0.6604509353637695,0.7973824232836353,0.7894270525694034
deepcrack,deepcrack_0008,point,2,point,0.4100874662399292,0.39641620415055157,0.6548164486885071,0.4664847701207915,0.768799764081392
deepcrack,deepcrack_0009,text,0,text,0.84375,0.4743814777666332,1.0,0.7535335172183216,0.6616674018526687
deepcrack,deepcrack_0009,text,1,text,0.8095703125,0.4904926534140017,1.0,0.7455005536949006,0.10750080827675396
deepcrack,deepcrack_0009,text,2,text,0.52587890625,0.2829557157569516,1.0,0.559386063014933,0.08542046773926024
deepcrack,deepcrack_0009,text,3,text,0.43505859375,0.29717698980368285,1.0,0.528035383931289,0.3225971370143149
deepcrack,deepcrack_0009,text,4,text,0.374755859375,0.40125,1.0,0.54033984375,0.42819682245873825
deepcrack,deepcrack_0009,text,5,text,0.345458984375,0.25,0.24203473329544067,0.2861922770738602,0.0
deepcrack,deepcrack_0009,text,6,text,0.315673828125,0.36814128943758573,1.0,0.505118982553155,0.36739269698910954
deepcrack,deepcrack_0009,box,0,box,0.9794921875,0.7780766255248899,1.0,0.9141236939337114,0.6560310123751305
deepcrack,deepcrack_0009,box,1,box,0.513671875,0.9766822464779885,1.0,0.797307536267296,0.11017224569385765
deepcrack,deepcrack_0009,point,0,point,0.4999393820762634,0.9715526195814217,1.0,0.790019169684003,0.5750071983875612
deepcrack,deepcrack_0009,point,1,point,0.7141030430793762,0.9287795372672075,1.0,0.8607140552752731,0.5637130801687764
deepcrack,deepcrack_0009,point,2,point,0.6889773011207581,0.9049587866610459,1.0,0.8423264957796692,0.5807334428024084
deepcrack,deepcrack_0009,point,3,point,0.5861029028892517,0.9888090418355336,1.0,0.8305243257981374,0.6354510451045104
deepcrack,deepcrack_0010,text,0,text,0.86962890625,0.25,1.0,0.6853515625000001,0.4438430311231394
deepcrack,deepcrack_0010,text,1,text,0.85205078125,0.25,1.0,0.6783203125,0.23911723020854425
deepcrack,deepcrack_0010,text,2,text,0.82080078125,0.25,0.5737589001655579,0.5592600375413895,0.05416826738378794
deepcrack,deepcrack_0010,text,3,text,0.71728515625,0.25,0.6968200206756592,0.5486190676689148,0.07156273478587528
deepcrack,deepcrack_0010,text,4,text,0.5126953125,0.25,0.5037145614624023,0.4185067653656006,0.0
deepcrack,deepcrack_0010,text,5,text,0.36962890625,0.25,1.0,0.4853515625,0.45775357935067557
deepcrack,deepcrack_0010,text,6,text,0.330078125,0.25,0.6622354388237,0.385090109705925,0.11329332605928351
deepcrack,deepcrack_0010,text,7,text,0.259033203125,0.25,1.0,0.44111328125,0.6394326807830604
deepcrack,deepcrack_0010,box,0,box,0.98583984375,0.37345554008271886,1.0,0.7750453765289516,0.3940526762956669
deepcrack,deepcrack_0010,box,1,box,0.279296875,0.8898792913170517,0.5993959903717041,0.5730254995538941,0.00017861927301955882
deepcrack,deepcrack_0010,box,2,box,0.260986328125,0.9197228758851015,0.3874080181121826,0.5231495423378312,0.0
deepcrack,deepcrack_0010,box,3,box,0.25390625,0.9386984556703986,0.4033617377281189,0.5309473939166691,0.0
deepcrack,deepcrack_0010,point,0,point,0.9525797963142395,0.9749243776968248,0.9008899927139282,0.9474779488980666,0.0058502039873758755
deepcrack,deepcrack_0010,point,1,point,0.7546489238739014,0.9724883696711497,1.0,0.8922304989344629,0.42799113737075334
deepcrack,deepcrack_0010,point,2,point,0.5545685291290283,0.3179925992109563,0.6479736566543579,0.49511823553903556,0.0571920428462127
deepcrack,deepcrack_0010,point,3,point,0.5591462850570679,0.5799815445333729,0.6338784694671631,0.5851216719762984,0.05641330166270784
deepcrack,deepcrack_0010,point,4,point,0.7844763398170471,0.985834539842298,0.9045079350471497,0.8849596086334106,0.020543597437820995
deepcrack,deepcrack_0010,point,5,point,0.5909630060195923,0.7595140316168518,0.745337724685669,0.6885495446451523,0.04170616113744076
deepcrack,deepcrack_0010,point,6,point,0.7567470669746399,0.674038938453543,0.7839789390563965,0.7346071900126951,0.039450441609421
deepcrack,deepcrack_0011,text,0,text,0.87939453125,0.25,0.9023711085319519,0.664850589632988,0.7216721672167217
deepcrack,deepcrack_0011,text,1,text,0.366455078125,0.25,0.8410865068435669,0.4443536579608917,0.27159855147439216
deepcrack,deepcrack_0011,text,2,text,0.2861328125,0.25,1.0,0.451953125,0.20337197049525815
deepcrack,deepcrack_0011,text,3,text,0.272705078125,0.25,0.9463111758232117,0.43315982520580293,0.30589123867069484
deepcrack,deepcrack_0011,box,0,box,0.9814453125,0.8817355506126605,0.9037424325942993,0.927121175863006,0.7332020135697089
deepcrack,deepcrack_0011,point,0,point,0.6793997287750244,0.9460585476099788,0.8637595772743225,0.818820277492083,0.7038693369628621
deepcrack,deepcrack_0012,text,0,text,0.72998046875,0.25,0.5953750610351562,0.5283359527587891,0.15247163570037406
deepcrack,deepcrack_0012,text,1,text,0.72509765625,0.25,0.7557978630065918,0.566488528251648,0.06930420414907289
deepcrack,deepcrack_0012,text,2,text,0.66796875,0.25,0.7824246883392334,0.5502936720848084,0.08260614843822268
deepcrack,deepcrack_0012,text,3,text,0.6083984375,0.25,0.6001383662223816,0.4808939665555954,0.10212976414948534
deepcrack,deepcrack_0012,text,4,text,0.6015625,0.25,0.5924151539802551,0.4762287884950638,0.013276257832371735
deepcrack,deepcrack_0012,text,5,text,0.55810546875,0.25,0.6051005721092224,0.46201733052730565,0.16205106014712245
deepcrack,deepcrack_0012,text,6,text,0.55322265625,0.25,0.6438359618186951,0.4697480529546738,0.05725699067909454
deepcrack,deepcrack_0012,text,7,text,0.5283203125,0.25,0.552123486995697,0.43685899674892426,0.058418817987417486
deepcrack,deepcrack_0012,text,8,text,0.5029296875,0.25,0.5874279141426086,0.4355288535356522,0.11883366385721368
deepcrack,deepcrack_0012,text,9,text,0.49267578125,0.25,0.6542052030563354,0.44812161326408384,0.06741712407355722
deepcrack,deepcrack_0012,text,10,text,0.439697265625,0.25,0.5365737080574036,0.39752233326435094,0.10806786811005305
deepcrack,deepcrack_0012,text,11,text,0.40380859375,0.25,0.5487423539161682,0.38620902597904205,0.016227117592305305
deepcrack,deepcrack_0012,text,12,text,0.3759765625,0.25,0.7639259696006775,0.4288721174001694,0.04851301115241636
deepcrack,deepcrack_0012,text,13,text,0.359375,0.25,0.7771313786506653,0.42553284466266633,0.03664905287228454
deepcrack,deepcrack_0012,text,14,text,0.354248046875,0.25,0.5171537399291992,0.3584876537322998,0.018507628980842437
deepcrack,deepcrack_0012,text,15,text,0.339599609375,0.25,0.768877387046814,0.4155591905117035,0.1191690624130576
deepcrack,deepcrack_0012,text,16,text,0.312255859375,0.25,0.5597291588783264,0.3523346334695816,0.0324451750984832
deepcrack,deepcrack_0012,text,17,text,0.3095703125,0.25,0.7772398591041565,0.4056380897760391,0.06247687183915135
deepcrack,deepcrack_0012,text,18,text,0.303466796875,0.25,0.7897667288780212,0.4063284009695053,0.06294028978373889
deepcrack,deepcrack_0012,text,19,text,0.29052734375,0.25,0.5180881023406982,0.3332329630851746,0.026050550472941542
deepcrack,deepcrack_0012,text,20,text,0.287841796875,0.25,0.7791221737861633,0.39741726219654083,0.11484947361940528
deepcrack,deepcrack_0012,text,21,text,0.2841796875,0.25,0.8190814256668091,0.40594223141670227,0.02112676056338028
deepcrack,deepcrack_0012,text,22,text,0.267578125,0.25,0.7220662236213684,0.3750478059053421,0.06976024748646559
deepcrack,deepcrack_0012,text,23,text,0.256591796875,0.25,0.7809317708015442,0.38536966145038604,0.09323025748429223
deepcrack,deepcrack_0012,box,0,box,0.98681640625,0.3617757092626063,0.59407639503479,0.6698671595006098,0.4116575591985428
deepcrack,deepcrack_0012,point,0,point,0.8578470349311829,0.9700011628756429,0.5816258788108826,0.8280456906816688,0.1785626836434868
deepcrack,deepcrack_0012,point,1,point,0.8595372438430786,0.9860747101713896,0.5808348655700684,0.8341497624897349,0.005911578723630373
deepcrack,deepcrack_0013,text,0,text,0.71923828125,0.25,0.919931173324585,0.6051781058311463,0.06919739696312364
deepcrack,deepcrack_0013,text,1,text,0.712890625,0.25,0.9441591501235962,0.6086960375308991,0.07022792022792022
deepcrack,deepcrack_0013,text,2,text,0.7099609375,0.25,0.7622248530387878,0.5620405882596969,0.06919012810306145
deepcrack,deepcrack_0013,text,3,text,0.650390625,0.25,0.7644661068916321,0.538772776722908,0.1083279811603511
deepcrack,deepcrack_0013,text,4,text,0.62353515625,0.25,0.9925369024276733,0.5850482881069183,0.3069042637616334
deepcrack,deepcrack_0013,text,5,text,0.60791015625,0.25,0.8843665719032288,0.5517557054758072,0.2197962154294032
deepcrack,deepcrack_0013,text,6,text,0.5302734375,0.25,0.9035507440567017,0.5254970610141754,0.16321627923408466
deepcrack,deepcrack_0013,text,7,text,0.51318359375,0.25,1.0,0.5427734375,0.07837915647041889
